stage_id,race_id,race_name,race_date,stage_date,stage_name,stage_number,stage_type,classification,nation,race_link,stage_link,race_category,stage_points_scale,stage_ranking,profile_score,parcours_type,parcours_type_name,pcs_city_start,pcs_city_finish,start_time,avg_speed_winner,distance,elevation_gain,elevation_loss,elevation_average,elevation_maximum,elevation_minimum,temp_avg,temp_max,temp_min,_1000_to_1500_m,_1500_to_2000_m,_2000_to_2500_m,_2500_to_3000_m,_3000_to_3500_m,race_total_distance,race_total_elevation_gain,race_oldest_pcs_link
6194,2962,National Championships Japan - ITT,2021-10-22,2021-10-22,ME - Men Elite - TT,-,Individual Time Trial,NC,jp,https://www.procyclingstats.com/race/nc-japan-itt/2021,https://www.procyclingstats.com/race/nc-japan-itt/2021/result,ME - Men Elite,Nationals.C3.TT,357,,0,,Hiroshima,Hiroshima,,43.71,36000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-itt/1997
6195,2962,National Championships Japan - ITT,2021-10-22,2021-10-23,WE - Women Elite - Road race,-,One day race,NC,jp,https://www.procyclingstats.com/race/nc-japan-itt/2021,https://www.procyclingstats.com/race/nc-japan-we/2021/result,WE - Women Elite,F-NC,216,,0,,Hiroshima,Hiroshima,,35.06,98400.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-itt/1997
6196,2962,National Championships Japan - ITT,2021-10-22,2021-10-22,WE - Women Elite - TT,-,Individual Time Trial,NC,jp,https://www.procyclingstats.com/race/nc-japan-itt/2021,https://www.procyclingstats.com/race/nc-japan-we-itt/2021/result,WE - Women Elite,F-NC.TT,229,,0,,Hiroshima,Hiroshima,,37.0,24000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-itt/1997
6197,2962,National Championships Japan - ITT,2021-10-22,2021-10-24,MU - Men U23 - Road race,-,One day race,NC,jp,https://www.procyclingstats.com/race/nc-japan-itt/2021,https://www.procyclingstats.com/race/nc-japan-u23/2021/result,MU - Men U23,,128,,0,,Hiroshima,Hiroshima,,40.17,123000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-itt/1997
6198,2962,National Championships Japan - ITT,2021-10-22,2021-10-22,MU - Men U23 - TT,-,Individual Time Trial,NC,jp,https://www.procyclingstats.com/race/nc-japan-itt/2021,https://www.procyclingstats.com/race/nc-japan-u23-itt/2021/result,MU - Men U23,,127,,0,,Hiroshima,Hiroshima,,42.79,24000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-itt/1997
6199,2963,National Championships Japan MJ - ITT,2019-06-27,2019-06-30,ME - Men Elite - Road race,-,One day race,NC,jp,https://www.procyclingstats.com/race/nc-japan-mj-itt/2019,https://www.procyclingstats.com/race/nc-japan/2019/result,ME - Men Elite,Nationals.C3,408,,0,,Fuji,Fuji,,36.569,227000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-mj-itt/2006
6200,2963,National Championships Japan MJ - ITT,2019-06-27,2019-06-27,ME - Men Elite - TT,-,Individual Time Trial,NC,jp,https://www.procyclingstats.com/race/nc-japan-mj-itt/2019,https://www.procyclingstats.com/race/nc-japan-itt/2019/result,ME - Men Elite,Nationals.C3.TT,419,,0,,Oyama,Oyama,,41.724,39000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-mj-itt/2006
6201,2963,National Championships Japan MJ - ITT,2019-06-27,2019-06-29,WE - Women Elite - Road race,-,One day race,NC,jp,https://www.procyclingstats.com/race/nc-japan-mj-itt/2019,https://www.procyclingstats.com/race/nc-japan-we/2019/result,WE - Women Elite,F-NC,128,,0,,Fuji International Circuit,Fuji International Circuit,,32.345,140000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-mj-itt/2006
6202,2963,National Championships Japan MJ - ITT,2019-06-27,2019-06-27,WE - Women Elite - TT,-,Individual Time Trial,NC,jp,https://www.procyclingstats.com/race/nc-japan-mj-itt/2019,https://www.procyclingstats.com/race/nc-japan-we-itt/2019/result,WE - Women Elite,F-NC.TT,290,,0,,Fuji International Circuit,Fuji International Circuit,,38.392,26000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-mj-itt/2006
6203,2963,National Championships Japan MJ - ITT,2019-06-27,2019-06-29,MU - Men U23 - Road race,-,One day race,NC,jp,https://www.procyclingstats.com/race/nc-japan-mj-itt/2019,https://www.procyclingstats.com/race/nc-japan-u23/2019/result,MU - Men U23,,115,,0,,Fuji International Circuit,Fuji International Circuit,,38.07,119000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-mj-itt/2006
6204,2963,National Championships Japan MJ - ITT,2019-06-27,2019-06-27,MU - Men U23 - TT,-,Individual Time Trial,NC,jp,https://www.procyclingstats.com/race/nc-japan-mj-itt/2019,https://www.procyclingstats.com/race/nc-japan-u23-itt/2019/result,MU - Men U23,,106,,0,,Fuji International Circuit,Fuji International Circuit,,41.992,26000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-mj-itt/2006
6205,2963,National Championships Japan MJ - ITT,2019-06-27,2019-06-28,MJ - Men Juniors - Road race,-,One day race,NC,jp,https://www.procyclingstats.com/race/nc-japan-mj-itt/2019,https://www.procyclingstats.com/race/asian-cycling-championships-mj/2019/result,MJ - Men Juniors,J-NC2,210,,0,,Fuji International Circuit,Fuji International Circuit,,38.2,117200.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-mj-itt/2006
6206,2963,National Championships Japan MJ - ITT,2019-06-27,2019-06-27,MJ - Men Juniors - TT,-,Individual Time Trial,NC,jp,https://www.procyclingstats.com/race/nc-japan-mj-itt/2019,https://www.procyclingstats.com/race/nc-japan-mj-itt/2019/result,MJ - Men Juniors,J-NC2.TT,207,,0,,Fuji International Circuit,Fuji International Circuit,,42.468,13000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-mj-itt/2006
6207,2963,National Championships Japan MJ - ITT,2019-06-27,2019-06-28,WJ - Women Juniors - Road race,-,One day race,NC,jp,https://www.procyclingstats.com/race/nc-japan-mj-itt/2019,https://www.procyclingstats.com/race/national-championships-japan-wj-road-race/2019/result,WJ - Women Juniors,,130,,0,,Fuji,Fuji,,27.654,45000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-mj-itt/2006
6208,2963,National Championships Japan MJ - ITT,2019-06-27,2019-06-27,WJ - Women Juniors - TT,-,Individual Time Trial,NC,jp,https://www.procyclingstats.com/race/nc-japan-mj-itt/2019,https://www.procyclingstats.com/race/nc-japan-wj-itt/2019/result,WJ - Women Juniors,,129,,0,,Fuji International Circuit,Fuji International Circuit,,36.392,13000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-mj-itt/2006
6209,2964,National Championships Japan U23 - ITT,2010-06-13,2010-06-27,ME - Men Elite - Road race,-,One day race,NC,jp,https://www.procyclingstats.com/race/nc-japan-u23-itt/2010,https://www.procyclingstats.com/race/nc-japan/2010/result,ME - Men Elite,Nationals.C3,335,,0,,Hiroshima,Hiroshima,,,196800.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-u23-itt/2009
6210,2964,National Championships Japan U23 - ITT,2010-06-13,2010-06-13,ME - Men Elite - TT,-,Individual Time Trial,NC,jp,https://www.procyclingstats.com/race/nc-japan-u23-itt/2010,https://www.procyclingstats.com/race/nc-japan-itt/2010/result,ME - Men Elite,Nationals.C3.TT,407,,0,,Ogata,Ogata,,47.22,30000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-u23-itt/2009
6211,2964,National Championships Japan U23 - ITT,2010-06-13,2010-06-27,WE - Women Elite - Road race,-,One day race,NC,jp,https://www.procyclingstats.com/race/nc-japan-u23-itt/2010,https://www.procyclingstats.com/race/nc-japan-we/2010/result,WE - Women Elite,F-NC,152,,0,,Hiroshima,Hiroshima,,33.48,86100.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-u23-itt/2009
6212,2964,National Championships Japan U23 - ITT,2010-06-13,2010-06-13,WE - Women Elite - TT,-,Individual Time Trial,NC,jp,https://www.procyclingstats.com/race/nc-japan-u23-itt/2010,https://www.procyclingstats.com/race/nc-japan-we-itt/2010/result,WE - Women Elite,,150,,0,,Akita,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-u23-itt/2009
6213,2964,National Championships Japan U23 - ITT,2010-06-13,2010-06-13,MU - Men U23 - TT,-,Individual Time Trial,NC,jp,https://www.procyclingstats.com/race/nc-japan-u23-itt/2010,https://www.procyclingstats.com/race/nc-japan-u23-itt/2010/result,MU - Men U23,,59,,0,,Akita,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-u23-itt/2009
6214,2964,National Championships Japan U23 - ITT,2010-06-13,2010-06-26,MJ - Men Juniors - Road race,-,One day race,NC,jp,https://www.procyclingstats.com/race/nc-japan-u23-itt/2010,https://www.procyclingstats.com/race/asian-cycling-championships-mj/2010/result,MJ - Men Juniors,J-NC2,113,,0,,Hiroshima,Hiroshima,,,123000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-u23-itt/2009
6215,2964,National Championships Japan U23 - ITT,2010-06-13,2010-06-13,MJ - Men Juniors - TT,-,Individual Time Trial,NC,jp,https://www.procyclingstats.com/race/nc-japan-u23-itt/2010,https://www.procyclingstats.com/race/nc-japan-mj-itt/2010/result,MJ - Men Juniors,J-NC2.TT,105,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-u23-itt/2009
6216,2965,National Championships Kazakhstan WE - ITT,2017-06-21,2017-06-25,ME - Men Elite - Road race,-,One day race,NC,kz,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2017,https://www.procyclingstats.com/race/nc-kazakhstan/2017/result,ME - Men Elite,Nationals.C3,306,,0,,,,,44.22,184000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2005
6217,2965,National Championships Kazakhstan WE - ITT,2017-06-21,2017-06-21,ME - Men Elite - TT,-,Individual Time Trial,NC,kz,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2017,https://www.procyclingstats.com/race/nc-kazakhstan-itt/2017/result,ME - Men Elite,Nationals.C3.TT,430,,0,,Almaty,Almaty,,48.4,50000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2005
6218,2965,National Championships Kazakhstan WE - ITT,2017-06-21,2017-06-23,WE - Women Elite - Road race,-,One day race,NC,kz,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2017,https://www.procyclingstats.com/race/nc-kazakhstan-we/2017/result,WE - Women Elite,F-NC,241,,0,,Almaty,Almaty,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2005
6219,2965,National Championships Kazakhstan WE - ITT,2017-06-21,2017-06-21,WE - Women Elite - TT,-,Individual Time Trial,NC,kz,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2017,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2017/result,WE - Women Elite,F-NC.TT,241,,0,,Almaty,Almaty,,41.61,25000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2005
6220,2965,National Championships Kazakhstan WE - ITT,2017-06-21,2017-06-24,MJ - Men Juniors - Road race,-,One day race,NC,kz,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2017,https://www.procyclingstats.com/race/nc-kazakhstan-mj/2017/result,MJ - Men Juniors,J-NC2.TT,186,,0,,Almaty,Almaty,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2005
6221,2965,National Championships Kazakhstan WE - ITT,2017-06-21,2017-06-21,MJ - Men Juniors - TT,-,Individual Time Trial,NC,kz,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2017,https://www.procyclingstats.com/race/nc-kazakhstan-mj-itt/2017/result,MJ - Men Juniors,J-NC2.TT,184,,0,,Almaty,Almaty,,45.85,25000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2005
6222,2965,National Championships Kazakhstan WE - ITT,2017-06-21,2017-06-23,WJ - Women Juniors - Road race,-,One day race,NC,kz,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2017,https://www.procyclingstats.com/race/nc-kazakhstan-wj/2017/result,WJ - Women Juniors,,114,,0,,Almaty,Almaty,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2005
6223,2965,National Championships Kazakhstan WE - ITT,2017-06-21,2017-06-21,WJ - Women Juniors - TT,-,Individual Time Trial,NC,kz,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2017,https://www.procyclingstats.com/race/nc-kazakhstan-wj-itt/2017/result,WJ - Women Juniors,,111,,0,,Almaty,Almaty,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kazakhstan-we-itt/2005
6224,2966,National Championships Kuwait - ITT,2018-06-29,2018-06-30,ME - Men Elite - Road race,-,One day race,NC,kw,https://www.procyclingstats.com/race/nc-kuwait-itt/2018,https://www.procyclingstats.com/race/nc-kuwait/2018/result,ME - Men Elite,Nationals.C3,596,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kuwait-itt/2015
6225,2966,National Championships Kuwait - ITT,2018-06-29,2018-06-29,ME - Men Elite - TT,-,Individual Time Trial,NC,kw,https://www.procyclingstats.com/race/nc-kuwait-itt/2018,https://www.procyclingstats.com/race/nc-kuwait-itt/2018/result,ME - Men Elite,Nationals.C3.TT,593,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kuwait-itt/2015
6226,2966,National Championships Kuwait - ITT,2018-06-29,2018-06-30,WE - Women Elite - Road race,-,One day race,NC,kw,https://www.procyclingstats.com/race/nc-kuwait-itt/2018,https://www.procyclingstats.com/race/nc-kuwait-we/2018/result,WE - Women Elite,F-NC,250,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kuwait-itt/2015
6227,2966,National Championships Kuwait - ITT,2018-06-29,2018-06-29,WE - Women Elite - TT,-,Individual Time Trial,NC,kw,https://www.procyclingstats.com/race/nc-kuwait-itt/2018,https://www.procyclingstats.com/race/nc-kuwait-we-itt/2018/result,WE - Women Elite,F-NC.TT,245,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kuwait-itt/2015
6228,2967,National Championships Kuwait WE - ITT,2015-04-03,2015-04-04,ME - Men Elite - Road race,-,One day race,NC,kw,https://www.procyclingstats.com/race/nc-kuwait-we-itt/2015,https://www.procyclingstats.com/race/nc-kuwait/2015/result,ME - Men Elite,Nationals.C3,570,,0,,Sabhan,Sabhan,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kuwait-we-itt/2015
6229,2967,National Championships Kuwait WE - ITT,2015-04-03,2015-04-03,ME - Men Elite - TT,-,Individual Time Trial,NC,kw,https://www.procyclingstats.com/race/nc-kuwait-we-itt/2015,https://www.procyclingstats.com/race/nc-kuwait-itt/2015/result,ME - Men Elite,UCI.NC.3.TT,569,,0,,Sabhan,Sabhan,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kuwait-we-itt/2015
6230,2967,National Championships Kuwait WE - ITT,2015-04-03,2015-04-04,WE - Women Elite - Road race,-,One day race,NC,kw,https://www.procyclingstats.com/race/nc-kuwait-we-itt/2015,https://www.procyclingstats.com/race/nc-kuwait-we/2015/result,WE - Women Elite,F-NC,222,,0,,Sabhan,Sabhan,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kuwait-we-itt/2015
6231,2967,National Championships Kuwait WE - ITT,2015-04-03,2015-04-03,WE - Women Elite - TT,-,Individual Time Trial,NC,kw,https://www.procyclingstats.com/race/nc-kuwait-we-itt/2015,https://www.procyclingstats.com/race/nc-kuwait-we-itt/2015/result,WE - Women Elite,F-NC.TT,221,,0,,Sabhan,Sabhan,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kuwait-we-itt/2015
6232,2967,National Championships Kuwait WE - ITT,2015-04-03,2015-04-04,MJ - Men Juniors - Road race,-,One day race,NC,kw,https://www.procyclingstats.com/race/nc-kuwait-we-itt/2015,https://www.procyclingstats.com/race/nc-kuwait-mj/2015/result,MJ - Men Juniors,,159,,0,,Sabhan,Sabhan,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-kuwait-we-itt/2015
6233,2968,National Championships Latvia - ITT,2021-06-16,2021-06-20,ME - Men Elite - Road race,-,One day race,NC,lv,https://www.procyclingstats.com/race/nc-latvia-itt/2021,https://www.procyclingstats.com/race/nc-latvia/2021/result,ME - Men Elite,Nationals.C3,197,,0,,Valga,Valga,,42.6,173300.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-latvia-itt/1998
6234,2968,National Championships Latvia - ITT,2021-06-16,2021-06-16,ME - Men Elite - TT,-,Individual Time Trial,NC,lv,https://www.procyclingstats.com/race/nc-latvia-itt/2021,https://www.procyclingstats.com/race/nc-latvia-itt/2021/result,ME - Men Elite,Nationals.C3.TT,196,,0,,Riga,Riga,,50.136,32700.000000000004,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-latvia-itt/1998
6235,2968,National Championships Latvia - ITT,2021-06-16,2021-06-20,WE - Women Elite - Road race,-,One day race,NC,lv,https://www.procyclingstats.com/race/nc-latvia-itt/2021,https://www.procyclingstats.com/race/nc-latvia-we/2021/result,WE - Women Elite,F-NC,142,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-latvia-itt/1998
6236,2968,National Championships Latvia - ITT,2021-06-16,2021-06-16,WE - Women Elite - TT,-,Individual Time Trial,NC,lv,https://www.procyclingstats.com/race/nc-latvia-itt/2021,https://www.procyclingstats.com/race/nc-latvia-we-itt/2021/result,WE - Women Elite,F-NC.TT,135,,0,,Riga,Riga,,43.833,21600.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-latvia-itt/1998
6237,2968,National Championships Latvia - ITT,2021-06-16,2021-06-12,MU - Men U23 - Road race,-,One day race,NC,lv,https://www.procyclingstats.com/race/nc-latvia-itt/2021,https://www.procyclingstats.com/race/nc-latvia-u23/2021/result,MU - Men U23,,90,,0,,Otepaa,Otepaa,,40.54,120000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-latvia-itt/1998
6238,2968,National Championships Latvia - ITT,2021-06-16,2021-06-16,MU - Men U23 - TT,-,Individual Time Trial,NC,lv,https://www.procyclingstats.com/race/nc-latvia-itt/2021,https://www.procyclingstats.com/race/national-championships-latvia-u23-itt/2021/result,MU - Men U23,,94,,0,,Riga,Riga,,46.789,32700.000000000004,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-latvia-itt/1998
6239,2968,National Championships Latvia - ITT,2021-06-16,2021-06-19,MJ - Men Juniors - Road race,-,One day race,NC,lv,https://www.procyclingstats.com/race/nc-latvia-itt/2021,https://www.procyclingstats.com/race/nc-latvia-mj/2021/result,MJ - Men Juniors,J-NC2,168,,0,,Valga,Valga,,40.87,112700.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-latvia-itt/1998
6240,2968,National Championships Latvia - ITT,2021-06-16,2021-06-16,MJ - Men Juniors - TT,-,Individual Time Trial,NC,lv,https://www.procyclingstats.com/race/nc-latvia-itt/2021,https://www.procyclingstats.com/race/nc-latvia-mj-itt/2021/result,MJ - Men Juniors,J-NC2.TT,161,,0,,Riga,Riga,,46.286,21600.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-latvia-itt/1998
6241,2968,National Championships Latvia - ITT,2021-06-16,2021-06-20,WJ - Women Juniors - Road race,-,One day race,NC,lv,https://www.procyclingstats.com/race/nc-latvia-itt/2021,https://www.procyclingstats.com/race/nc-latvia-wj/2021/result,WJ - Women Juniors,,112,,0,,Valga,Valga,,33.13,81600.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-latvia-itt/1998
6242,2968,National Championships Latvia - ITT,2021-06-16,2021-06-16,WJ - Women Juniors - TT,-,Individual Time Trial,NC,lv,https://www.procyclingstats.com/race/nc-latvia-itt/2021,https://www.procyclingstats.com/race/nc-latvia-wj-itt/2021/result,WJ - Women Juniors,,98,,0,,Riga,Riga,,40.67,16200.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-latvia-itt/1998
6243,2969,National Championships Lebanon - ITT,2021-06-27,2021-07-18,ME - Men Elite - Road race,-,One day race,NC,lb,https://www.procyclingstats.com/race/nc-libanon-itt/2021,https://www.procyclingstats.com/race/nc-libenon/2021/result,ME - Men Elite,Nationals.C3,327,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-libanon-itt/2013
6244,2969,National Championships Lebanon - ITT,2021-06-27,2021-06-27,ME - Men Elite - TT,-,Individual Time Trial,NC,lb,https://www.procyclingstats.com/race/nc-libanon-itt/2021,https://www.procyclingstats.com/race/nc-libanon-itt/2021/result,ME - Men Elite,Nationals.C3.TT,477,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-libanon-itt/2013
6245,2970,National Championships Libanon MJ - ITT,2017-07-09,2017-07-16,ME - Men Elite - Road race,-,One day race,NC,lb,https://www.procyclingstats.com/race/nc-libanon-mj-itt/2017,https://www.procyclingstats.com/race/nc-libenon/2017/result,ME - Men Elite,Nationals.C3,570,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-libanon-mj-itt/2015
6246,2970,National Championships Libanon MJ - ITT,2017-07-09,2017-07-09,ME - Men Elite - TT,-,Individual Time Trial,NC,lb,https://www.procyclingstats.com/race/nc-libanon-mj-itt/2017,https://www.procyclingstats.com/race/nc-libanon-itt/2017/result,ME - Men Elite,Nationals.C3.TT,569,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-libanon-mj-itt/2015
6247,2970,National Championships Libanon MJ - ITT,2017-07-09,2017-07-16,MJ - Men Juniors - Road race,-,One day race,NC,lb,https://www.procyclingstats.com/race/nc-libanon-mj-itt/2017,https://www.procyclingstats.com/race/nc-libanon-mj/2017/result,MJ - Men Juniors,J-NC2,193,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-libanon-mj-itt/2015
